Article ID,Domain,Date,Category,Headline_English,Content_English,Label,Source,Relation,F-Type
1227,Facebook Page,2025-11-19 12:08:00,Politics,Commentary titled: Half of Bangladeshi voters support AL Reuters,"The information titled 'Almost half of Bangladeshi voters support Sheikh Hasina's party' has been circulated on social media, demanding comment from international media outlet Reuters.",0,rumorscanner.com,Related,Fake
1228,Facebook Page,2025-11-18 4:18:00,Politics,Mirza Fakhrul not satisfied with Sheikh Hasina's death sentence,"The International Crimes Tribunal has sentenced ousted former Prime Minister Sheikh Hasina to death on November 17 in a case of crimes against humanity committed during the July uprising. In light of this, BNP Secretary General Mirza Fakhrul Islam Alamgir has commented that he is not satisfied with the court's verdict. A photocard demanding the verdict has been circulated on social media Facebook.",0,rumorscanner.com,Related,Fake
1229,Facebook Page,2025-11-18 2:12:00,Politics,Fazlur Rahman announces to boycott elections if AL is not allowed to participate,"Recently, a screenshot of a post from a Facebook account named 'Advocate Fazlur Rahman' with the photo of Advocate Fazlur Rahman, who was nominated by BNP for the Kishoreganj-4 constituency (Itna-Mithamoin-Ashtagram) in the next national parliamentary election, was circulated on social media, with the caption 'I will boycott the election of Fazlur Rahman if Awami League is not allowed to participate in the next election' attached to the profile picture. The screenshot was circulated with the caption, 'I agree with the demands of the brave freedom fighter Fazlur Rahman, Insha Allah, do you agree?' 
That is, it has been claimed that suspended BNP leader Advocate Fazlur Rahman has commented from his Facebook account that Fazlur Rahman will boycott the election if Awami League is not allowed to participate in the next election.",0,rumorscanner.com,Related,Fake
1230,Facebook Page,2025-11-18 11:08:00,Politics,Rizvi blames Mirza Fakhrul and Salahuddin for creating anarchy in AL,"A photocard featuring the design of mainstream media outlet Channel 24, along with a photo of BNP Senior Joint Secretary General Ruhul Kabir Rizvi, has been circulated on social media under the headline ""8/10 BNP leaders like Mirza Fakhrul and Shala Uddin are involved in creating anarchy in the Awami League."" The photocard, which includes a photo of BNP's senior joint secretary general Ruhul Kabir Rizvi, has been circulated on social media demanding Rizvi's statement.",0,rumorscanner.com,Related,Fake
1231,Facebook Page,2025-11-16 4:27:00,Politics,"Richie Solaiman comments on the topic ""Awami League is stronger on the streets""","The date for the announcement of the verdict of three people, including ousted Prime Minister Sheikh Hasina, in the case of crimes against humanity committed in July-August, has been set for November 13. The Awami League announced a 'Dhaka Lockdown' program around this. In light of this, actress Richie Solaiman made a comment in a Facebook post titled 'Awami League on the highway is more powerful and popular. The opponent has already made the lockdown called by the Awami League a success a day earlier. This is the politics of sensible people.' It has been circulated through the media and social media.",0,rumorscanner.com,Related,Fake
1232,Facebook Page,2025-11-15 9:55:00,Politics,Dr. Yunus commented on the possibility of elections being held in 2026,"A photocard with the logo of the national daily Kalbela has gone viral on social media, claiming that Dr. Muhammad Yunus, the chief advisor to the interim government, has made a comment that ""national elections are unlikely to be held in 2026.""",0,rumorscanner.com,Related,Fake
1233,Facebook Page,2025-11-13 4:49:00,Politics,NCP central office set on fire by angry mob,A claim titled 'Angry mob set fire to the central office of the National Civic Party (NCP)' has spread on social media.,0,rumorscanner.com,Related,Fake
1234,Facebook Page,2025-11-11 5:18:00,Politics,Salahuddin Ahmed resigns from BNP,"A photocard featuring RTV's design has been circulating on social media, claiming that Salahuddin Ahmed, a member of the BNP's standing committee, has resigned from the BNP since October 24. 
",0,rumorscanner.com,Related,Fake
1235,Facebook Page,2025-11-11 5:07:00,Politics,Dr. Yunus comments that Jamaat-A.League is conspiring against the elections,"A photocard featuring the design of electronic media Jamuna Television has been circulated on social media claiming that Chief Advisor Dr. Muhammad Yunus made a comment titled ""Awami League is conspiring against Jamaat in the elections.""",0,rumorscanner.com,Related,Fake
1236,Facebook Page,2025-11-11 2:26:00,Politics,"Hindus will not be able to stay in the country if they don't vote for Jamaat, says Golam Parwar","A photocard bearing the logo of online media outlet Barta Bazar has been circulated on social media claiming that Bangladesh Jamaat-e-Islami Secretary Professor Mia Golam Parwar made a comment titled ""If Hindus do not vote for Jamaat in the upcoming elections, they will not be allowed to stay in this country.""",0,rumorscanner.com,Related,Fake
1237,Facebook Page,2025-11-10 2:07:00,Politics,"Parwar made a comment titled 'Hare Krishna Haribol, pull the scales'","A photocard featuring the design of today's newspaper is being circulated claiming that Jamaat-e-Islami Secretary General Mia Golam Parwar made a comment titled 'Hare Krishna Haribol, lift the scales'.",0,rumorscanner.com,Related,Fake
1238,Facebook Page,2025-11-06 5:00:00,Politics,Army recovers Tk 884 crore from Rizvi's house,"A purported news report has been published online claiming, ‘Bangladesh Army has recovered 884 crore taka of extortion money from the house of BNP Senior Joint Secretary General Ruhul Kabir Rizvi’. The purported report also spread the purported news on various other issues, including the possibility of Sheikh Hasina’s return. 
It is worth noting that the purported report also includes several scenes claiming to show footage of the money recovered from Ruhul Kabir Rizvi’s house and footage of Rizvi being arrested.",0,rumorscanner.com,Related,Fake
1239,Facebook Page,2025-11-04 5:50:00,Politics,President Shahabuddin Chuppu passes away,"A claim titled ""President Mohammad Shahabuddin has passed away"" has been circulated on social media.",0,rumorscanner.com,Related,Fake
1240,Facebook Page,2025-11-01 12:11:00,Politics,Golam Parwar comments on Jamaat not wanting AL banned,"A photocard featuring the design of the national daily Kaler Kantho newspaper has been circulated on the internet, with the headline, ""Jamaat-e-Islami does not ban the Awami League in any way,"" quoting Bangladesh Jamaat-e-Islami Secretary General and former MP Professor Mia Golam Parwar.",0,rumorscanner.com,Related,Fake
1241,Facebook Page,2025-10-31 3:15:00,Politics,Pakistan's Foreign Minister says Jamaat will form government in future,"A photocard featuring the design of the daily Amar Desh, titled 'Pakistan's Foreign Minister optimistic that Jamaat will form the government,' has been circulated on social media.",0,rumorscanner.com,Related,Fake
1242,Facebook Page,2025-10-31 9:10:00,Politics,Nahid Islam calls Dr. Yunus a hero of the country's destruction,"A video of National Citizens Party (NCP) convener Nahid Islam giving a speech was circulated on social media from a TikTok account named 'Bangladesh Awami League'. The caption of the video read, ""Yunus is the hero who destroyed this country. Nahid Islam said.""",0,rumorscanner.com,Related,Fake
1243,Facebook Page,2025-10-23 2:31:00,Politics,BNP Secretary General Mirza Fakhrul hacked to death,"A video demanding the ""killing of BNP leader Fakhrul"" has been circulating on the video sharing platform TikTok.",0,rumorscanner.com,Related,Fake
1244,Facebook Page,2025-10-23 2:44:00,Politics,Jamaat leader Taher made a comment titled 'Jamaat-e-Islami wants unconditional release of army officers',"The tribunal issued arrest warrants on October 8 against a total of 25 former and current army officers in two cases of crimes against humanity related to the disappearances and torture during the 15-and-a-half-year rule of the previous Awami League government and one case related to the killings during the July uprising. The prosecution filed formal charges in the tribunal on the same day. On October 11, the Bangladesh Army announced at a press conference that 15 officers had been taken into military custody. One of them is on retirement preparatory leave (LPR). On October 12, the Home Ministry issued a notification declaring a building in the Dhaka Cantonment as a temporary prison. On October 22, 15 army officers accused in three separate cases of crimes against humanity were taken from the International Crimes Tribunal to the Dhaka Cantonment sub-jail. In this context, since October 22, a photocard featuring the design of the national daily Prothom Alo has been circulated on social media, claiming that Jamaat-e-Islami's Nayeb Ameer Syed Abdullah Md. Taher had made a statement titled ""Jamaat-e-Islami demands unconditional release of army officers.""",0,rumorscanner.com,Related,Fake
1245,Facebook Page,2025-10-22 2:15:00,Politics,Nurul Haque Nur commented on the topic of Jamaat forming the government,"Recently, a photocard with the design of the media outlet Amar Desh, with the caption ‘Don’t get excited, Jamaat will form the government,’ and a picture of the President of the People’s Rights Council, Nurul Haque Nur, was circulated on social media. 

That is, the claim has been circulated that Nurul Haque Nur said, ‘Don’t get excited, Jamaat will form the government,’ is written.",0,rumorscanner.com,Related,Fake
